specimen_id,species_id,repository,catalogue_number,element,locality_id,provenance,evidence_confidence,photograph_available,photograph_source,3d_available,3d_repository,3d_id,notes,record_provenance_class,primary_source_id
MAS-SP-0288,MAS-TAX-0002,"University Museum of Zoology, Cambridge (UMZC)",647,skull; CT/endocast specimen,MAS-LOC-0004,Rodrigues; used in Citron et al. (2026) CT dataset.,B,Unknown,,Unknown,,,Published specimen identifier. Exact collecting locality and public availability of CT/3D files not yet verified in the live UMZC catalogue.,Literature-derived,MAS-SRC-0006
MAS-SP-0289,MAS-TAX-0002,"University Museum of Zoology, Cambridge (UMZC)",640,right radius (male),MAS-LOC-0004,Rodrigues; subfossil skeletal material.,B,Unknown,,Unknown,,,Listed by Hume & Steel (2013) in the comparative Solitaire wing-material table.,Literature-derived,MAS-SRC-0003
MAS-SP-0290,MAS-TAX-0002,"University Museum of Zoology, Cambridge (UMZC)",636,left carpometacarpus (male),MAS-LOC-0004,Rodrigues; subfossil skeletal material.,B,Unknown,,Unknown,,,Listed by Hume & Steel (2013).,Literature-derived,MAS-SRC-0003
MAS-SP-0291,MAS-TAX-0002,"University Museum of Zoology, Cambridge (UMZC)",639,right coracoid (female),MAS-LOC-0004,Rodrigues; subfossil skeletal material.,B,Unknown,,Unknown,,,Listed by Hume & Steel (2013).,Literature-derived,MAS-SRC-0003
MAS-SP-0292,MAS-TAX-0002,"University Museum of Zoology, Cambridge (UMZC)",635,sternum; left and right carpometacarpus (female),MAS-LOC-0004,Rodrigues; subfossil skeletal material.,B,Unknown,,Unknown,,,Hume & Steel (2013) cite the same catalogue number for a sternum and both carpometacarpi; verify whether this is an associated specimen/lot in the current catalogue.,Literature-derived,MAS-SRC-0003
MAS-SP-0293,MAS-TAX-0002,"University Museum of Zoology, Cambridge (UMZC)",638,right ulna (female),MAS-LOC-0004,Rodrigues; subfossil skeletal material.,B,Unknown,,Unknown,,,Listed by Hume & Steel (2013).,Literature-derived,MAS-SRC-0003
MAS-SP-0294,MAS-TAX-0033,"University Museum of Zoology, Cambridge (UMZC)",562,cranium; rostrum; mandible,MAS-LOC-0008,"Plaine Corail, Rodrigues; subfossil material.",B,Unknown,,Unknown,,,Referred material in Hume (2007).,Literature-derived,MAS-SRC-0002
MAS-SP-0295,MAS-TAX-0033,"University Museum of Zoology, Cambridge (UMZC)",575,rostrum / anterior beak material; possible type,MAS-LOC-0008,"Plaine Corail, Rodrigues; specimen sent by Milne-Edwards to Alfred Newton after 1880.",B,Unknown,,Unknown,,,"Hume (2007) notes that UMZC 575 matches the original holotype description/drawing and may be the missing holotype, but confirming data are lacking.",Literature-derived,MAS-SRC-0002
MAS-SP-0296,MAS-TAX-0004,"University Museum of Zoology, Cambridge (UMZC)",566,incomplete mandible,MAS-LOC-0004,Rodrigues; part of material used historically for Necropsar rodericanus.,B,Unknown,,Unknown,,,Hume (2014) identifies UMZC 566 as the incomplete mandible figured/described by Günther & Newton (1879).,Literature-derived,MAS-SRC-0004
MAS-SP-0297,MAS-TAX-0003,"University Museum of Zoology, Cambridge (UMZC)",578,cranium,MAS-LOC-0005,Mauritius; exact collecting locality not established from the source checked.,B,Unknown,,Unknown,,,Figured by Hume (2007); previously misidentified as Necropsittacus rodericanus.,Literature-derived,MAS-SRC-0002
MAS-SP-0298,MAS-TAX-0003,"University Museum of Zoology, Cambridge (UMZC)",1551,cranium,MAS-LOC-0005,Mauritius; exact collecting locality not established from the source checked.,B,Unknown,,Unknown,,,Figured by Hume (2007).,Literature-derived,MAS-SRC-0002
MAS-SP-0299,MAS-TAX-0034,"University Museum of Zoology, Cambridge (UMZC)",577a,mandibular symphysis; holotype,MAS-LOC-0007,"Le Pouce, Mauritius; Thirioux collection.",B,Unknown,,Unknown,,,Hume (2007) states that the specimen now catalogued as UMZC 577a is the holotype of the taxon originally described as Lophopsittacus bensoni.,Literature-derived,MAS-SRC-0002
MAS-SP-0300,MAS-TAX-0034,"University Museum of Zoology, Cambridge (UMZC)",577b,lower mandibular symphysis; paratype,MAS-LOC-0007,"Le Pouce, Mauritius; Thirioux collection.",B,Unknown,,Unknown,,,Hume (2007) includes UMZC 577b among the paratypes.,Literature-derived,MAS-SRC-0002
MAS-SP-0301,MAS-TAX-0012,"University Museum of Zoology, Cambridge (UMZC)",579,scapula / humerus material,MAS-LOC-0005,Mauritius; exact collecting locality not established from the source checked.,B,Unknown,,Unknown,,,UMZC 579 is figured by Hume (2019) as Aphanapteryx bonasia skeletal material; figure captions identify scapular and humeral material.,Literature-derived,MAS-SRC-0005
MAS-SP-0302,MAS-TAX-0012,"University Museum of Zoology, Cambridge (UMZC)",303BB,sternum,MAS-LOC-0005,Mauritius; exact collecting locality not established from the source checked.,B,Unknown,,Unknown,,,Figured by Hume (2019) as Aphanapteryx bonasia.,Literature-derived,MAS-SRC-0005
MAS-SP-0303,MAS-TAX-0035,"University Museum of Zoology, Cambridge (UMZC)",300AA5,right tarsometatarsus; holotype,MAS-LOC-0003,"Mare aux Songes, Mauritius; collected by Théodore Sauzier, 1889–1891.",B,Unknown,,Unknown,,,Holotype of Dryolimnas chekei according to Hume (2019).,Literature-derived,MAS-SRC-0005
